evt_block_time,evt_tx_hash,contract_address,collection_address,borrower,lender,loanAmountArrange,interestRate,auctionDuration,tokenId
2023-05-01 18:26:35.000 UTC,0x6bcf42e45b66f25a43486a8c7ac34af387d7de61f31e44d0de7e4869f002b77c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x18b4b6f23d308b8b65bc1faf99bd42108e91664f,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.4,0.035,9000,2545
2023-05-01 18:52:23.000 UTC,0xd4ee2943cf4ed9358c60452151f18a5fdb49ee3a5cfaaafe9bcee0057dac0c0a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x0d73aa5de89b309798f9fcbba8b86c4fd5f542fc,0x818bb80a26ff5a6dfd52bab54b3a651c5da9e514,3.3,2,9000,3519
2023-05-01 20:07:35.000 UTC,0x9de1d6fbb7283fce33e48b6a7393f488c13ac5e33ff76fee490d530c8d23cd34,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0xbff29b6cfd0c6bc845d4f70bdeeb3378a4ad39bf,2.3,0,9000,2122
2023-05-01 18:34:35.000 UTC,0xfd98071d64c4a532785b5223f033fe5b4a8326fbe64ca3bab857fc9327a0cadd,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x427d8ce3220729c5ad0649182ca2f6d796d519b8,0x5f1ee29361206f1a129e808736f11598356c6031,3.2,0.474,9000,5630
2023-05-01 19:41:11.000 UTC,0x48789f256b9f4a3904b9391eb388701b2f8e1318769953174c0406432952065d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0x93ec07ba1648b54787748d6e960a66ee442b8424,2.55,0,9000,9817
2023-05-01 20:09:35.000 UTC,0xcfb4dfb228038f3bfaac6ddbd7ccc9a35924d5132b2761dee43e59f599760425,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5,9000,6440
2023-05-01 19:51:59.000 UTC,0x0c6a8071f999998b6e4d6bd2f1dc7a6eeaff1b168ea112447bcf683685a94463,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0x3032d95adbeede951e493e581f75098c0115cfc9,2.9,0.691,9000,6440
2023-05-01 18:59:11.000 UTC,0xa299f82977436ab025415567c03a896d4a46e961b6d0878646a2465ed4a37710,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,3.3,2.5,9000,2327
2023-05-01 18:42:23.000 UTC,0xcb5287863f1a7b44f4c797ac8371e923150aa961a05d88e11b24b8bd666bb950,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x860b780c57024c039ea2a538c08348188dc5d450,0x14d702bd1ae7a48df5d33c7f873aa353bbc7446d,1.9,0.001,9000,2545
2023-05-01 19:09:35.000 UTC,0x050629f1b208095e3d5a988104fe51ea1a2c3320320f0f6f539e3b5f38037355,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x15a9993de9e6b9e972c251902aa7be5c13002ba3,0xe09283b2be9431b6c9d866ce1e1317f435d073e9,2.4,0,9000,3665
2023-05-01 19:26:23.000 UTC,0x5c58f45e4803fa03444dbca67ace56e76df7ac3c6bc9e17c227485f92ac49021,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x899cd70ad8f1b9bdfc9a179e7f6dcab6f9caab41,2.51,0,9000,635
2023-05-01 19:49:35.000 UTC,0xe08bf018dbfc09a6b5d72a9862e46d561a9c3b5d8484b71350fcd6d4e6ddb78a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0x0001fc0b945c30389ae805443e38e59a655662d3,3.2,0,9000,5539
2023-05-01 19:41:59.000 UTC,0x60cecddaf713dbbaee08f8690c7646da8a85f325d333b5e8613f75decb1ceb60,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0x899cd70ad8f1b9bdfc9a179e7f6dcab6f9caab41,2.58,0.006,9000,9492
2023-05-01 18:33:59.000 UTC,0x635073baf44e2954431292d784e22082235d676f893328d7b59771a1da0598ab,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xa642958f12df82c21d479bcbe90606e7186ee2ec,0x41ccfe967411422765486d8247658fda999c3a40,2.37,0.01,9000,8755
2023-05-01 18:53:35.000 UTC,0x457be89a5321dc5a7f0f344bc3219b05406f73b96de5eae51912b7b2a3c066c3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x29754d7a9f9f344327158e2d01508efa415bd558,0xe40a35702d7ba6d1047067399e586f1c9a6ea417,2.81,0.2,9000,9827
2023-05-01 19:55:35.000 UTC,0xb9b0c27678c3cbe839975403c45df3f03bada3221cf5d864afe708113712c965,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x3f0fb61b79ceea17dcf7a7f38446485c2fc10ed1,0x41ccfe967411422765486d8247658fda999c3a40,2.79,0,9000,2182
2023-05-01 18:57:35.000 UTC,0x08ab6d04b23001246e1fc37e68c615daa7268f23fa6e805289785187d5274101,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x860b780c57024c039ea2a538c08348188dc5d450,0xdd90986c500320b97636984194eba00299089e5a,1.900000434,0,9000,2545
2023-05-01 18:50:47.000 UTC,0xa92f4ead1bccab4d5a2ff45140ccb239cd7bebc1b27c5126febb105802ea2ba1,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x934632319f5e60ba25680eeb152fb12ebc410441,0x0c75f526299846668f1e9323764ad45ff9c15b07,3,0.2,9000,6680
2023-05-01 19:46:11.000 UTC,0x33d6c3a6e66ab8fbd0cb6d8b5ce49180de1feefa1c5e2d27090dca0db037cf3b,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x7b8a6e7777793614f27799199e32e80f03d18dbe,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5,9000,4498
2023-05-01 20:00:35.000 UTC,0x36f8edbc54732f10d1b98eff2a386609f9b4121f7726ee96d481a7b7f08ed09a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xab3b6930a50d16cef578bf4be698743051d4d0c4,0x84daacee0b94aeabbf945d45d6733104b444f5d3,3,10,9000,9432
2023-05-01 18:47:59.000 UTC,0x9b6cda4272db6c20c591898dc0112d009bdb386bc5c4c63cf9f50eb7f90c863e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x0d73aa5de89b309798f9fcbba8b86c4fd5f542fc,0xb35248feeb246b850fac690a1beaf5130dc71894,3.2,0,9000,5862
2023-05-01 18:39:11.000 UTC,0x33350d7931ddfa89aeca351956bed4587e5f431d4329e363a4ee9c890be3dbab,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x2dfb5dc942280be73315cbab54b099c2541a0482,0x51ae51ea0cea748c6dce1bebc50de352345fc822,2.21,0.01,9000,4920
2023-05-01 18:48:35.000 UTC,0xad21d31cad6de417a15c48f66f23ffbe980f8470f532044a48522851f2fccc54,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xdffd8bbf8dcaf236c4e009ff6013bfc98407b6c0,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,3.3,1.5,9000,3509
2023-05-01 19:29:35.000 UTC,0x4855301f7db06d98d97fc2dab69d8124792ce88e2f930d908e714298ebbe11e1,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x4db5174114e44f7dfd0a7fcd377daebc0761e308,0x3032d95adbeede951e493e581f75098c0115cfc9,2.9,0.691,9000,4949
2023-05-01 19:21:23.000 UTC,0x5ffcf58a09dc5ecfec7dbc8fa59a2420e08c507681c0956bb41a16ebbe5bb54d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0x3032d95adbeede951e493e581f75098c0115cfc9,2.9,0.691,9000,8699
2023-05-01 20:03:11.000 UTC,0x693ab24e1809c85fb860267e9fce391063824035bbf3c5127fde93c6ba06945e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x3714e1078cb6f67ef01442b4213012b16889926f,0x3032d95adbeede951e493e581f75098c0115cfc9,2.9,0.691,9000,3251
2023-05-01 19:02:23.000 UTC,0x59b955aeb1d22f3788c30f31b3f2799d5d84776134387c9572e414d486283d98,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x9893e05c2a7a9ba3261c58710d297054d756007b,0xd4e26683635bf3dc9ead5f31b935c33cc1ce1838,3.2,5,9000,1310
2023-05-01 19:15:47.000 UTC,0x1553292c45f3ceb5d08e84ec4422cc084d0d0c7c5e2ee3ff19c1e67bcddf83de,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xb35248feeb246b850fac690a1beaf5130dc71894,2.62,0,9000,3033
2023-05-01 19:31:35.000 UTC,0x761057417a18fa92d24e13ebca8584abc8472e90d876ca982c3cebb96b4442a3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x70817f848cc79acb114f606685e8751943fb02c2,0x68663fb06b6e718e7026aa1c2ddbc4e97ccd6c5c,3.3,0.005,9000,4346
2023-05-01 18:41:23.000 UTC,0x677bc1df3b5ef44c1415533864c1c56b0c61205d790e22b6ce5ced043bdcd95e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x012b38ccb3ae97a32cd24088bf9426d4ee5442d3,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.6,0.05,9000,5862
2023-05-01 18:28:47.000 UTC,0x7d5d2c9822f5ea895cff4c813bfe961affa42804f2b58cfc8cb68ffc9a9b6790,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.4,0.035,9000,527
2023-05-01 20:03:35.000 UTC,0xac190c9e2b963a754b6ed28988decd190f73a2978ae50f941e226e00604e4013,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0xac516cfc8a5170b4d003312adbade589f4e93ece,2.254,0,9000,972
2023-05-01 20:03:23.000 UTC,0x2fb32c910bb1ca3e4ec246ee45220b17f0891bb2e2e5203ff4ca627b20fee3df,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0xac516cfc8a5170b4d003312adbade589f4e93ece,2.254,0,9000,154
2023-05-01 19:52:23.000 UTC,0x38b859cdf00435a4a631c5cf82dc4b4baaded1cafef69a2b398f3c173cbb61ba,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,2.58,0.005,9000,9722
2023-05-01 18:58:47.000 UTC,0xdc968dbb86786e5ac416b7f720082c2041be5e2c83acbfae56e25f4187f01bc5,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x934632319f5e60ba25680eeb152fb12ebc410441,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.91,2,9000,1596
2023-05-01 19:40:11.000 UTC,0x5146a84ead46e1d63bc66b77aa4bd6e607322b38564539a0f4c75c46d3156bde,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xc40b18cea9d5d75c09208e618d1e830ebf8ef039,0x3032d95adbeede951e493e581f75098c0115cfc9,2.9,0.691,9000,3346
2023-05-01 19:49:11.000 UTC,0x2f37390380c7696cc1d049b68c558cfb6e0444d9401c97b144698161fc556a9c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xc40b18cea9d5d75c09208e618d1e830ebf8ef039,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5,9000,154
2023-05-01 19:20:11.000 UTC,0x05f815696938fc1a7f6b0d590e899c355ffd95836ec8ea05f728a2051c1bab84,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xb35248feeb246b850fac690a1beaf5130dc71894,2.63,0,9000,4435
2023-05-01 19:24:35.000 UTC,0x808e393c50deb9cbc5cd1694a8f709908676237f69d53e3091421aff28c71ec8,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0xdf67361193d52ee42cb759eb98ce2c7978dd440e,2.3,0,9000,8699
2023-05-01 19:46:59.000 UTC,0x091fb09a502f53aa56e91ea3018fb6dbc80389d8b6a9208208d784888225ffa2,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xfe9fee8a2ebf2ff510a57bd6323903a659230f21,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5,9000,8597
2023-05-01 19:24:23.000 UTC,0xf52bfadf68c99bdd4bd420cc2da7684b0f218ea577b3e19c1c7bebbaaa344585,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0xdf67361193d52ee42cb759eb98ce2c7978dd440e,2.3,0,9000,8601
2023-05-01 19:16:35.000 UTC,0x029c94fca2c525046beb427443e662b108f87d13cf1d07d97607b360c20b135e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0xb35248feeb246b850fac690a1beaf5130dc71894,2.64,0,9000,6175
2023-05-01 19:28:11.000 UTC,0xc08de0e15998673b0b4c5e953404328d7a670c3c6068458fe73e3203e332973c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x7eaf1694e8ce7f44ebc262fed14a8f8a2917d9a6,0x5eb2b0cf7945cb36679f3f11e65709185f739cf0,3.2,0.2,9000,675
2023-05-01 19:51:11.000 UTC,0x30d7202d5bf205c7846f806321d61a3997d2f779e7a2b4b75fa28e20aaa6defb,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0x53eaa0d7f5e43d47b0b0e30b283e923601eaa80b,2.21,0,9000,322
2023-05-01 18:35:47.000 UTC,0xba1bf43dbdcdcc742c33fb7f1844f9e9b58c3f2ef53f9665e61f18e066c94b8c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x4d1bbef55684a58ff1eea78526c8b2b7c7d6c07a,0x5f1ee29361206f1a129e808736f11598356c6031,3.2,0.474,9000,1322
2023-05-01 19:46:35.000 UTC,0x9a0288480b2713d30ed0535a9cefdf3a4cc5bae57e45f2468e27f8cc165a57bc,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x2ec7b0b01d7c72a31f3834fe4f208c4d04d1cdac,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5,9000,1230
2023-05-01 18:39:59.000 UTC,0x34c763b951dc12e85496a13837d58fa91652a2f05f26b751e621ce43100cd2bf,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x934632319f5e60ba25680eeb152fb12ebc410441,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.6,0.05,9000,4756
2023-05-01 18:53:23.000 UTC,0x2324e0af1a0bed75b8237323a66dd293a3c7d886280ccb2dbae11a2069569092,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x4c61496e282ba45975b6863f14aeed35d686abfe,0x818bb80a26ff5a6dfd52bab54b3a651c5da9e514,3.2,2,9000,5868
2023-05-01 19:50:35.000 UTC,0xbe8631d4388b9fae45dd6f9b42ee5434dfd6386a0b2881df39b6eb58c638a138,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xbc2facb3ffd83ac5a0f93d647db24a859c583ad2,0x3799c2b6ad6998735323c11e46d3ae63ecf4ac01,2.21,0,9000,822
2023-05-01 18:35:23.000 UTC,0x4e8523a86e0716cbb47f7706e0f0bedf6f60b1ec206413ae76c37f5949f01633,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x427d8ce3220729c5ad0649182ca2f6d796d519b8,0x5f1ee29361206f1a129e808736f11598356c6031,3.2,0.474,9000,155
2023-05-01 18:54:35.000 UTC,0x4db375fdcba97a56aa551f351bf6848671c3cd6cc4cc5ac27fe2eee5b5caf191,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x073587790ae03769e38f221ce27475d213cc1cb6,0xcc4d049ec74b00dd45f4887bcb542b1d3a82ae21,3.5,10,9000,9421
2023-05-01 19:24:11.000 UTC,0x531354999b73a0a7abfbb35834214d03e2d36bbe04e262dc730effa176888675,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0xb2b58d8d7dc287c5f30a54fe0a4643cf789198ed,2.4,0,9000,5971
2023-05-01 19:57:59.000 UTC,0x32b6c348a4638ac8903eb8109acc1efd6f9ce42688dae18d1b63668b8cb3cdbf,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x52515c9b4de4185f474140da9f7c6eb8d443f05a,0x178e32324c7998fcdcd674f1553e0471ee260f67,2.9,0,9000,3304
2023-05-01 18:52:59.000 UTC,0xf8929d4549cb9c688054fea0f89d2f75cdbfa5cbdbbfc14399e82439d70790c3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x3b88cf2f5d5952cc54acd8605c012f1c3ecb1f03,0x2659a21f819de1d34f9acda1d2dd6ad12f3cfac4,1.82,0,9000,2932
2023-05-01 19:01:59.000 UTC,0xb6dcc3b6b5981c707588471067a6dfca7743ecf8cbf5f7a7fb522a9b9ea57ed5,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xc40b18cea9d5d75c09208e618d1e830ebf8ef039,0x6379d35f32987535afcd34f079bd51adf53a1ad8,2.61,0.85,9000,1375
2023-05-01 19:52:59.000 UTC,0x463b2ba85fdd271b798987f472535f24224091c696ddc10696b315c174cb4664,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,2.61,0.005,9000,8110
2023-05-01 19:27:11.000 UTC,0xb403e6a42a192d47aba18eb9142d0a6df00c6a75ad553b38019a94bc4f13ea58,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x2ab70c711e2235376772c4b18fa9d23aa59ff95a,0x703b8b5e6393837099479fb9b0fb850ce2a5aa81,2.61,0,9000,919
2023-05-01 19:56:11.000 UTC,0xdedea5f9b01b3b4378ef224fc7b7df8a293784459c772678f7bb0ee89cd2ff77,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x2ab70c711e2235376772c4b18fa9d23aa59ff95a,0x7b3c14d0c232c31281d9a59c88b5bb2535cf149b,3.1,0.587,9000,3905
2023-05-01 18:35:47.000 UTC,0x0237a919f28865054c2fae6b92c039eae7d58222adeee54112a4c122bf6a2398,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x4d1bbef55684a58ff1eea78526c8b2b7c7d6c07a,0x5f1ee29361206f1a129e808736f11598356c6031,3.2,0.474,9000,1312
2023-05-01 18:53:23.000 UTC,0xb8a6ed3dca44e79418283d817a62f589eb2032fafecb7bf5a4bc80614fcec4cf,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xe40a35702d7ba6d1047067399e586f1c9a6ea417,2.9,0.2,9000,7935
2023-05-01 19:20:11.000 UTC,0x4823afe0c4ab33353917edf0a7e5d9e581177f9fd318b25985fc48a85a60d7b7,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x73d30ba3dc4ffd17c28cc2d75d12e50df98f29cf,2.2,0,9000,8533
2023-05-01 19:27:47.000 UTC,0xd97bb412bdf9c312a60b55daa3271ff6732808fe5c2a17108dcb22e61df372ca,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x67dac7dcadb37c7e208162b7131837a66b94e476,0x899cd70ad8f1b9bdfc9a179e7f6dcab6f9caab41,2.31,0,9000,8893
2023-05-01 20:05:47.000 UTC,0x1823088ff1a14de1cf89c63c1e76f4bbc7f67b09c0df8e8a382e0dfbce6aceda,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x0001fc0b945c30389ae805443e38e59a655662d3,0xe4c8476226ad79c16f614a20712d348b77cf95ce,2.7,0.2,9000,6546
2023-05-01 18:52:47.000 UTC,0x099e1fce743a37eb27084007e0945d43e598dfe0a1078bd20005242a97e198df,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x16d14e5aae3fe9af66a036d833b1ee10df6218e0,0x818bb80a26ff5a6dfd52bab54b3a651c5da9e514,3.3,2,9000,3865
2023-05-01 18:44:35.000 UTC,0xd0f753a3d7cba2247de449cf96c3554383f1dafba43d911ef21f10354ef3a7f0,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x29fe8aa2798116332bc9a9dfac9a0072ad7c4196,0x84b833ac214d8bc9d0159b5416879e2bb8cd876f,3,0.175,9000,3304
2023-05-01 19:15:47.000 UTC,0x5620acd7ec9cbdd625e8005c84e739156e9edd52a4cf702c88781a8e11ca98c1,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x15a9993de9e6b9e972c251902aa7be5c13002ba3,2.4,0,9000,3161
2023-05-01 18:31:59.000 UTC,0x4cf39b00dff815c9d082d1f3b7765ba9e557e97f804c3af2e429568c5b95208e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x0001fc0b945c30389ae805443e38e59a655662d3,2.6,0.01,9000,744
2023-05-01 19:13:11.000 UTC,0x6115580136d703d491f1e815f06d96ac71e8ec808804334ad8fb614712bfbf2c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xd2c6259b5caf917f510fccb5bd83c9e78f423098,3.3,0.1,9000,2243
2023-05-01 19:48:47.000 UTC,0xf180e2b4d9144a298913ffce5bdeca0a71cf70caedda4a871e4e63e59e804eb3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0x0001fc0b945c30389ae805443e38e59a655662d3,3,0,9000,4066
2023-05-01 20:04:35.000 UTC,0x5ce02e46bcbaa8e4656bd956e089c32d6e4963c57df65eb089009758a23df492,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0xac516cfc8a5170b4d003312adbade589f4e93ece,2.3,0,9000,6613
2023-05-01 19:53:11.000 UTC,0xc8756e86e91be00eb1883085d020a666fa3e02601fafc447c443d46321d2244b,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,2.61,0.005,9000,8700
2023-05-01 19:33:35.000 UTC,0x51a14e103cc215c0855fcdf1144d0e898e8855a176e81f041a63ff49bb1d9154,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0xf8a11e7bc7c9306e821f07b60b5e6d2075d82ff4,2.52,0.01,9000,6379
2023-05-01 19:47:59.000 UTC,0x90010842cab0fc18e83a6c2e6bf35054fdb9950d4d52a786aee5460b52735358,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x2ab70c711e2235376772c4b18fa9d23aa59ff95a,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5,9000,914
2023-05-01 18:23:59.000 UTC,0xf1f2caca91d09492ddff682f353ebb25d8e05d2c600a94dfaa15c0b1bde1414e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x9893e05c2a7a9ba3261c58710d297054d756007b,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,2.29,0.35,9000,6311
2023-05-01 18:49:11.000 UTC,0xeb959a1e818fafdf04512cd168f8c0ac2ebd834582a57995fa23b5564c553ffa,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xd32a0479f82af8f918becc88c7b7119e9a90ff0a,0x8d7f598347e1d526e02e51e663ba837393068e6e,2.91,0,9000,9589
2023-05-01 19:44:35.000 UTC,0x116d25825b03869fe6f07f1e55269bb0fcc644f6408d9b6d019a2501791fd476,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb585b60de71e48032e8c19b90896984afc6a660d,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5,9000,3905
2023-05-01 19:19:23.000 UTC,0xf66abd79b4bf8fee760217f0bf248c4c303450cb8557895ae04d38c2c21c08c2,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x63f42bfc17b6ff3a7f487c406b8e006d0d4970c3,0xabf84116200e0a67d4d6673f6ace1da3f8a216f3,2.9,0,9000,6994
2023-05-01 20:02:47.000 UTC,0x4ed3215093070e67bf06367ab071784f0a8588ed5fe382eb91362ae149c4ebb8,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0x2659a21f819de1d34f9acda1d2dd6ad12f3cfac4,2.15,0,9000,2243
2023-05-01 18:24:35.000 UTC,0xe33e09656099d993a409621e3e25e8fabddbbee113720c64248475e3ee0f918f,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x2decae1d5d854b586aab1d525a1c6779a507ee28,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,2.29,0.35,9000,3777
2023-05-01 19:59:35.000 UTC,0xccf1310a50731136a71c27b6d3a208892835a469ffc6ac61f406ab8f5e5f265d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0x6e3bb5e59c667c9d78f70fa220df2adf6e953f3f,2.34,0.012,9000,3070
2023-05-01 18:28:47.000 UTC,0x6422f34e46ac5bb7f2ff5ef2dfe58c06c0db816f755d1e7689f7e3d327afaa37,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.4,0.035,9000,2855
2023-05-01 19:31:35.000 UTC,0x7f82772d4f3bb18d1f40ef36ff796a3e7917689ca069082a3a7f100214554409,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x8838636487307531170438146749493208338220,0x68663fb06b6e718e7026aa1c2ddbc4e97ccd6c5c,3.3,0.005,9000,5985
2023-05-01 18:43:47.000 UTC,0x6d1101b7e8a97733d3d96cedca32cdbabb4bae78b98bfb1cbdfdb67450adda3c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x860b780c57024c039ea2a538c08348188dc5d450,0x0966d26521c18e82d11c40d64d3d1853ced5e707,2.03,0.001,9000,4037
2023-05-01 20:03:11.000 UTC,0x495f5283d738106340d4046de90dbcf13dc7b8cf0d9ceb6186ab24632689bffc,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x9cc7474377da9c8fe6aa6bca8494a74bc1a88433,0x73d30ba3dc4ffd17c28cc2d75d12e50df98f29cf,2.2,0,9000,4007
