collection_address,borrower,lender,loanAmount,interestRate
DeGods,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x5b5e369190709cafd6840fbcd14092821da1b49f,7.08,0.55
DeGods,0xdd412468738ca63ea0f969948aba3e35e344009f,0x7d176a8ff5b038a85923ae80b420534b9cb3b40f,7,0.02
DeGods,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0xfa0e027fcb7ce300879f3729432cd505826eaabc,7,0
DeGods,0x16d14e5aae3fe9af66a036d833b1ee10df6218e0,0x8bc110db7029197c3621bea8092ab1996d5dd7be,6.96,0
DeGods,0x16d14e5aae3fe9af66a036d833b1ee10df6218e0,0x8bc110db7029197c3621bea8092ab1996d5dd7be,6.96,0
DeGods,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0xfa0e027fcb7ce300879f3729432cd505826eaabc,6.96,0
DeGods,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0xbb41dd49254e8b9d631b835062392a460081734d,6.96,0
DeGods,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0xfa0e027fcb7ce300879f3729432cd505826eaabc,6.96,0
DeGods,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0xfa0e027fcb7ce300879f3729432cd505826eaabc,6.96,0
DeGods,0x68c8bc6577c091dac3ea75c26594fd26f23e91f4,0x14ff0bc9417b6796f79768729002a793b51205b8,6.95,0
DeGods,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x7d176a8ff5b038a85923ae80b420534b9cb3b40f,6.94,0.02
DeGods,0xd9dae1402a885aaa97f10decc9a9df212bdca26f,0x95df3b31bd1e2781f2652f316522fc96ed353d95,6.94,0.02
DeGods,0x5814c5e259066f7280228be72f0a63f7f08b2651,0xc28d30dd716a40b0c19215b732ce7be0e80a5098,6.94,0
DeGods,0x26bcb16a88a9179efadc11b90e2a55ed8bd74b6c,0xc28d30dd716a40b0c19215b732ce7be0e80a5098,6.93,0.001
DeGods,0x67679f44444c6a896ef894713fed7aef8d8f3234,0x8bc110db7029197c3621bea8092ab1996d5dd7be,6.91,0
DeGods,0xb479de67e0827cc72bf5c1727e3bf6fe15007554,0x7d176a8ff5b038a85923ae80b420534b9cb3b40f,6.91,0.02
DeGods,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0x2e26fa722c032ed0b6068bbd7aa9c017e4d52759,6.88,0.002
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0xfa0e027fcb7ce300879f3729432cd505826eaabc,6.865,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0xfa0e027fcb7ce300879f3729432cd505826eaabc,6.865,0
DeGods,0x9c6de3e4a49dca1b32b47fb095284501e318d159,0xb2ee8af0d4435950380f67816da29caa6fc76793,6.81,0
DeGods,0x8f6dec4ef0c39461e0be398623c3ce075a86c176,0x7d176a8ff5b038a85923ae80b420534b9cb3b40f,6.81,0.02
DeGods,0x5f1ee29361206f1a129e808736f11598356c6031,0x2e26fa722c032ed0b6068bbd7aa9c017e4d52759,6.81,0.001
DeGods,0x68c8bc6577c091dac3ea75c26594fd26f23e91f4,0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,6.8,0
DeGods,0x68c8bc6577c091dac3ea75c26594fd26f23e91f4,0x445d3c311b4c7fe709f8f1f895194a1f4aedd5b3,6.8,0
DeGods,0x68c8bc6577c091dac3ea75c26594fd26f23e91f4,0x127ecf853f7c0d59e415a28354e482fd41604b4f,6.8,0
DeGods,0xca940af6cc7109d62bfb162c961b74591680ec9c,0xc28d30dd716a40b0c19215b732ce7be0e80a5098,6.8,0
DeGods,0xe17c90be91e9576e15e8ffd8d46559d3bd33bb88,0xe76e4689de4bd8ee34ab3b6d1cf8cb0a80d4e048,6.8,0
DeGods,0xe17c90be91e9576e15e8ffd8d46559d3bd33bb88,0xcbb0fe555f61d23427740984325b4583a4a34c82,6.8,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0xf8a11e7bc7c9306e821f07b60b5e6d2075d82ff4,6.8,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x20e44fccfefc2215e8ffa6cd9cbddd6eaafdb999,6.8,0
DeGods,0xa742ad7e3c029bd686329aed91ac58f721dbd9f0,0x6f6903dc86974f25c6d135387ac9de338cabf2b5,6.79,0
DeGods,0x424f07974dcdf287b5505fe156b540168fa984a2,0x73d30ba3dc4ffd17c28cc2d75d12e50df98f29cf,6.79,0
DeGods,0xca940af6cc7109d62bfb162c961b74591680ec9c,0x127ecf853f7c0d59e415a28354e482fd41604b4f,6.73,0
DeGods,0x26bcb16a88a9179efadc11b90e2a55ed8bd74b6c,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,6.73,0
DeGods,0xba1ba61ff159422bcb07f78017186624e94e6936,0x127ecf853f7c0d59e415a28354e482fd41604b4f,6.73,0
DeGods,0x5f1ee29361206f1a129e808736f11598356c6031,0x1e9b0ce14b52a94e102ddf8a5bd9421b3502c10c,6.73,0
DeGods,0x5814c5e259066f7280228be72f0a63f7f08b2651,0x445d3c311b4c7fe709f8f1f895194a1f4aedd5b3,6.73,0
DeGods,0x26bcb16a88a9179efadc11b90e2a55ed8bd74b6c,0x127ecf853f7c0d59e415a28354e482fd41604b4f,6.72,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0xd42787bf70ca6c46bad3cc8edf7de2e2524e6628,6.72,0
DeGods,0x2d3f3b501c8d26c90f5fbd984fb9298540803e08,0xf32e0e22ff269a62aedb1b9cda736d6749efd63e,6.71,0.005
DeGods,0x381f730007b59b4d4d94c66e2f9ff4754f8838db,0xc28d30dd716a40b0c19215b732ce7be0e80a5098,6.71,0
DeGods,0xab2ff0e26c7efea613fda33a6c38f60eeaddb423,0x127ecf853f7c0d59e415a28354e482fd41604b4f,6.71,0
Azuki,0x0c78b5fa94f99f3cb83a53c073c8d513fb31ea1e,0x8bc110db7029197c3621bea8092ab1996d5dd7be,6.7,0
Azuki,0x0c78b5fa94f99f3cb83a53c073c8d513fb31ea1e,0x8bc110db7029197c3621bea8092ab1996d5dd7be,6.7,0
DeGods,0xe17c90be91e9576e15e8ffd8d46559d3bd33bb88,0x127ecf853f7c0d59e415a28354e482fd41604b4f,6.64,0
DeGods,0x79d5f8c3e81d687772ffb681711332aa736a45e7,0x95df3b31bd1e2781f2652f316522fc96ed353d95,6.63,0.02
DeGods,0xacdfc1e84912122d2c141f838969a5bde512f6f3,0x7d176a8ff5b038a85923ae80b420534b9cb3b40f,6.61,0.02
DeGods,0x381f730007b59b4d4d94c66e2f9ff4754f8838db,0x899cd70ad8f1b9bdfc9a179e7f6dcab6f9caab41,6.61,0
DeGods,0xca940af6cc7109d62bfb162c961b74591680ec9c,0x51ae51ea0cea748c6dce1bebc50de352345fc822,6.6,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x7586834e655ee2de6357b2c8423b76efc5fbcc6b,6.6,0
DeGods,0x8abf1ea4c05b326421f604cc825a23d44b04a584,0xb2b58d8d7dc287c5f30a54fe0a4643cf789198ed,6.56,0
DeGods,0x8abf1ea4c05b326421f604cc825a23d44b04a584,0xb2b58d8d7dc287c5f30a54fe0a4643cf789198ed,6.56,0
DeGods,0x0d3c65648baddff4488b7867a043436bc6842ade,0x515299b1a2637181ec95a3efeaa42a466195a40f,6.56,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x2c5ea6eb54298666fec09596b25de96d41dc320d,6.5,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x2c5ea6eb54298666fec09596b25de96d41dc320d,6.5,0
DeGods,0x0d3c65648baddff4488b7867a043436bc6842ade,0x445d3c311b4c7fe709f8f1f895194a1f4aedd5b3,6.48,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0xffba913bb056544b75e57312ec3eae2528c285e1,6.46,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0xffba913bb056544b75e57312ec3eae2528c285e1,6.46,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0xffba913bb056544b75e57312ec3eae2528c285e1,6.46,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0xffba913bb056544b75e57312ec3eae2528c285e1,6.46,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x20e44fccfefc2215e8ffa6cd9cbddd6eaafdb999,6.43,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x899cd70ad8f1b9bdfc9a179e7f6dcab6f9caab41,6.41,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x41ccfe967411422765486d8247658fda999c3a40,6.41,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x41ccfe967411422765486d8247658fda999c3a40,6.41,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x41ccfe967411422765486d8247658fda999c3a40,6.41,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x41ccfe967411422765486d8247658fda999c3a40,6.41,0
DeGods,0x5814c5e259066f7280228be72f0a63f7f08b2651,0x73d30ba3dc4ffd17c28cc2d75d12e50df98f29cf,6.4,0
Azuki,0x9c6575574e47d9d9a8e6f6a3436da9b15931975d,0xfc1cdb84b90ab5952d2cf5e8bc5edccce8fc73f5,6.37,0
Azuki,0x1101f58563ee35ba816430c37abef8470ae28c68,0x37a6156e4a6e8b60b2415af040546cf5e91699bd,6.37,0
Azuki,0x9c6575574e47d9d9a8e6f6a3436da9b15931975d,0xac9f48825c51f16125d03583376fb170e94e0a79,6.37,0
Azuki,0x1101f58563ee35ba816430c37abef8470ae28c68,0xc502c07f7f537f47470071fd59cd8287238761aa,6.37,0
Azuki,0x1101f58563ee35ba816430c37abef8470ae28c68,0xec538b8b0d1f96aca1cd89822ac53a052d762176,6.37,0
Azuki,0x9c6575574e47d9d9a8e6f6a3436da9b15931975d,0xcbb0fe555f61d23427740984325b4583a4a34c82,6.37,0
Azuki,0x9c6575574e47d9d9a8e6f6a3436da9b15931975d,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,6.37,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0xa395dcfac017afc771fda1cc2424cb72a84725f5,6.3,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0xa395dcfac017afc771fda1cc2424cb72a84725f5,6.3,0
Azuki,0x276417be271dbeb696cb97cda7c6982fd89e6bd4,0x334f95d8ffdb85a0297c6f7216e793d08ab45b48,6.29,0
DeGods,0x0970b838d4d209b21de42ca52f7e0fe79811de26,0x4dff46c516cf287e9bed9b85d70c537b792f4f74,6.21,0
DeGods,0x16d14e5aae3fe9af66a036d833b1ee10df6218e0,0xdcc78d193e64361c12f8c6f2e1c12daad0d07648,6,0
Azuki,0xceadfdccd0e8e370d985c49ed3117b2572243a4a,0xce7694f67c6c1cb177461f782b2341473874adb0,5.97,0
Azuki,0xceadfdccd0e8e370d985c49ed3117b2572243a4a,0xc502c07f7f537f47470071fd59cd8287238761aa,5.97,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x31a8870c4e6b67d114a35d9784587b35b1989125,5.96,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x31a8870c4e6b67d114a35d9784587b35b1989125,5.96,0
Wrapped Cryptopunks,0x4747002556210140ad20148e9b6fbab471d98aa9,0x0273b3440386d8d01d33e75d662122d710907ba4,5.91,0
Wrapped Cryptopunks,0x4747002556210140ad20148e9b6fbab471d98aa9,0xce7694f67c6c1cb177461f782b2341473874adb0,5.91,0
Wrapped Cryptopunks,0x4747002556210140ad20148e9b6fbab471d98aa9,0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,5.91,0
Wrapped Cryptopunks,0x4747002556210140ad20148e9b6fbab471d98aa9,0x4a4ba6b9b9ef3f41b37c8158d6c6dc209395d7b9,5.91,0
DeGods,0x16d14e5aae3fe9af66a036d833b1ee10df6218e0,0x357b5396662b2903b8ec4efe9265bb158eb50644,5.82,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x445d3c311b4c7fe709f8f1f895194a1f4aedd5b3,5.76,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x445d3c311b4c7fe709f8f1f895194a1f4aedd5b3,5.76,0
DeGods,0xfe42a5266ce7a21d2d0daffc2a1ab1677b1009fb,0x4ec815390fb3dc176133d64af101f2d5cd7d315f,5.64,0
Azuki,0xd3a1ab87c8ab81cb093ef5430a387d127ac523a0,0xbb41dd49254e8b9d631b835062392a460081734d,5.26,0
Azuki,0xd3a1ab87c8ab81cb093ef5430a387d127ac523a0,0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,5.26,0
Azuki,0xd3a1ab87c8ab81cb093ef5430a387d127ac523a0,0x5a6da4df3d1578e39c512eaae1f65cddd5a51c27,5.26,0
DeGods,0x5b5e369190709cafd6840fbcd14092821da1b49f,0x551b30bc933e26e098bd2e68d436c24ed39b7312,5.17,0
DeGods,0x5b5e369190709cafd6840fbcd14092821da1b49f,0x551b30bc933e26e098bd2e68d436c24ed39b7312,5.17,0
DeGods,0x9e04da2cb5523214e44765ffdaf4f5dcd2f769a0,0xfbbf9610ef0e01db8381350144befef0b6d22d13,5.01,0
DeGods,0x9e04da2cb5523214e44765ffdaf4f5dcd2f769a0,0xffba913bb056544b75e57312ec3eae2528c285e1,4.91,0
Azuki,0x335de6459748718bf6e04888ec1f35696ad03967,0x4a4ba6b9b9ef3f41b37c8158d6c6dc209395d7b9,4.18,0
Milady,0x67dac7dcadb37c7e208162b7131837a66b94e476,0x84572c31acdd30c03982e27b809d30b1efbcd8f2,4,0.4
Milady,0xb35248feeb246b850fac690a1beaf5130dc71894,0x5eba35d60f0f995ac7118d290f43292c7937b52e,3.8,0.001
Milady,0x68d81ee6b79ab50abf1d921f45b8446393d7da8b,0x8838636487307531170438146749493208338220,3.7,0.1
Milady,0xb258a4dbfdffaa0e2a607bc3bb8e5aef3022afa7,0x3ed41d6ef357acfb38b1dcd1db3a6aeeb34e110b,3.7,10
Milady,0xb0d0b6da40e1b3abca12a38f5bd95793de935635,0x3ed41d6ef357acfb38b1dcd1db3a6aeeb34e110b,3.7,10
Milady,0xc4b7bc6bbb6c94db4e244130d3fa07d2586d92ec,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.7,10
Milady,0xb8c77143492ab0314cfc390aed3cc8e56974dd7c,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.7,10
Milady,0xf35b5a8ac19d2ac084d0363f9d7f31bfe6361cc5,0x5f1ee29361206f1a129e808736f11598356c6031,3.7,10
Milady,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0x26bcb16a88a9179efadc11b90e2a55ed8bd74b6c,3.7,10
Milady,0xb258a4dbfdffaa0e2a607bc3bb8e5aef3022afa7,0x3ed41d6ef357acfb38b1dcd1db3a6aeeb34e110b,3.6,10
Milady,0xb60453f825414620ee8c815a664fad52b1030d8f,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.6,10
Milady,0xb8fca963d699d65a10187058476986d5ef457b0a,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.6,10
Milady,0xb8fca963d699d65a10187058476986d5ef457b0a,0x012b38ccb3ae97a32cd24088bf9426d4ee5442d3,3.6,0.28
Milady,0xb8fca963d699d65a10187058476986d5ef457b0a,0x68663fb06b6e718e7026aa1c2ddbc4e97ccd6c5c,3.6,0.6
Milady,0xba1ba61ff159422bcb07f78017186624e94e6936,0x1711bc52bf7e0494325799717fe640f1924617b7,3.6,9.99
Milady,0xba1ba61ff159422bcb07f78017186624e94e6936,0x1711bc52bf7e0494325799717fe640f1924617b7,3.6,9.99
Milady,0xcd483fe1489ec8f917c6a7d6faeb02152cd18e3d,0x7bfee91193d9df2ac0bfe90191d40f23c773c060,3.51,0.29
Milady,0x073587790ae03769e38f221ce27475d213cc1cb6,0xcc4d049ec74b00dd45f4887bcb542b1d3a82ae21,3.5,10
Milady,0x6fbb5268d691165e2dbc691a11b098680901d773,0xcc4d049ec74b00dd45f4887bcb542b1d3a82ae21,3.5,10
Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xcc4d049ec74b00dd45f4887bcb542b1d3a82ae21,3.5,10
Milady,0x1dd882200cc37da7774f1998564241c80fbfcb6e,0xb35248feeb246b850fac690a1beaf5130dc71894,3.5,0
Milady,0x1ab9cc2ee65f1d4d3cef63e6434869ad9ed3c4a1,0xb35248feeb246b850fac690a1beaf5130dc71894,3.5,0
Milady,0xe5f3786c552bc7a0fe1e2aab53eacd1f59b47b6f,0x8d7f598347e1d526e02e51e663ba837393068e6e,3.5,0.102
Milady,0xfb2dfabb0eeacb31f25e0080807e8980959a556f,0x398abecc8702a78878b3fbe8ee154c625d4ead03,3.5,10
Milady,0xfb2dfabb0eeacb31f25e0080807e8980959a556f,0x5f8d97f2d7f16194e84d560ed3ebc54187f0a1d8,3.5,1.5
Milady,0x0da62cf0314a4053f6a0950e6d15dc8fd40f0301,0xf4bdc18c46f742d1f48b84c889371f080cfd709c,3.5,10
Milady,0x0da62cf0314a4053f6a0950e6d15dc8fd40f0301,0x398abecc8702a78878b3fbe8ee154c625d4ead03,3.5,10
Milady,0x50042ac52ae6143cacc0f900f5959c4b69ef1963,0x6d7b2c59d98f2e007314d57cefff8ffac8f38dbf,3.5,0.151
Milady,0xdfc772212ed7acb353842936cb2ab7a48aad8a8a,0xe6da1d19fdcec179ba9755f2c6139f8ffecbfeb0,3.5,0.5
Milady,0x68d81ee6b79ab50abf1d921f45b8446393d7da8b,0x385ce35599ae5e6f0eaf0f69841fffa9f41acdd5,3.5,0.01
Milady,0x31c683a67f0e3919a86fead9241d94f34679f11f,0xb893ae8a1824604f6df4dfde52e2754921ba1a73,3.5,5
Milady,0x26bcb16a88a9179efadc11b90e2a55ed8bd74b6c,0x6f6903dc86974f25c6d135387ac9de338cabf2b5,3.5,10
Milady,0x3679aac6ffe31058bc24dace86853f166a74dfdd,0xb26b5d90c8961a779efc8d8ad881b128dd8385eb,3.5,10
Milady,0xb2ee8af0d4435950380f67816da29caa6fc76793,0x0001fc0b945c30389ae805443e38e59a655662d3,3.5,10
Milady,0x0d73aa5de89b309798f9fcbba8b86c4fd5f542fc,0x0001fc0b945c30389ae805443e38e59a655662d3,3.5,10
Milady,0xba1ba61ff159422bcb07f78017186624e94e6936,0x0001fc0b945c30389ae805443e38e59a655662d3,3.5,10
Milady,0xfeb9eba35dc2e95338627ea5b53e5c0450aa3e3e,0x59f888b4a36603976c3fd616d82bda19d8a9f534,3.5,0.378
Milady,0xb2ee8af0d4435950380f67816da29caa6fc76793,0x0001fc0b945c30389ae805443e38e59a655662d3,3.5,10
Milady,0x11debf538c7d60252e47ac51e065c1db2a524656,0xe4866cd654c39e90c17e278bb0612bce34bf889d,3.5,0.5
Milady,0x807ea4c5d7945dfea05d358473fee6042e92cf37,0x0001fc0b945c30389ae805443e38e59a655662d3,3.5,10
Milady,0x807ea4c5d7945dfea05d358473fee6042e92cf37,0x0001fc0b945c30389ae805443e38e59a655662d3,3.5,10
Milady,0xdbc834afa93619758bce5b25b9fe7b5d48632ac2,0x4f3215bb59dbd3a868510ebc02971570778aa360,3.5,9.99
Milady,0x658fb634fae88897d0d1db2b2a0aaf0732d950bd,0x26bcb16a88a9179efadc11b90e2a55ed8bd74b6c,3.5,10
Milady,0xf40086c2826a1433dac0a5f6b69e063ee5b189c3,0x46baf149a8ebc99fe27ce7e65d333689b577bd1b,3.48,0
Milady,0xc7d97b8f43823da80b5666f3016d525d696be3bd,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.75
Milady,0x52515c9b4de4185f474140da9f7c6eb8d443f05a,0x0001fc0b945c30389ae805443e38e59a655662d3,3.4,5
Milady,0x934632319f5e60ba25680eeb152fb12ebc410441,0x0001fc0b945c30389ae805443e38e59a655662d3,3.4,1.99
Milady,0xfe9fee8a2ebf2ff510a57bd6323903a659230f21,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5
Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5
Milady,0x7b8a6e7777793614f27799199e32e80f03d18dbe,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5
Milady,0xc40b18cea9d5d75c09208e618d1e830ebf8ef039,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5
Milady,0xfe9fee8a2ebf2ff510a57bd6323903a659230f21,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5
Milady,0x2ec7b0b01d7c72a31f3834fe4f208c4d04d1cdac,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5
Milady,0x2ab70c711e2235376772c4b18fa9d23aa59ff95a,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5
Milady,0xb585b60de71e48032e8c19b90896984afc6a660d,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5
Milady,0x92e9b91aa2171694d740e7066f787739ca1af9de,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5
Milady,0xfe9fee8a2ebf2ff510a57bd6323903a659230f21,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5
Milady,0xc7d97b8f43823da80b5666f3016d525d696be3bd,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.8
Milady,0x9cc7474377da9c8fe6aa6bca8494a74bc1a88433,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,10
Milady,0x9cc7474377da9c8fe6aa6bca8494a74bc1a88433,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0xe66e1e9e37e4e148b21eb22001431818e980d060,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0xab3b6930a50d16cef578bf4be698743051d4d0c4,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0xb585b60de71e48032e8c19b90896984afc6a660d,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0xb585b60de71e48032e8c19b90896984afc6a660d,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0x65dcf7782260aa1d6642a85f36c0bc9545182f1e,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0xd9b567ba08327c79c7d76f4221e823b577db7bdd,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0x6fbb5268d691165e2dbc691a11b098680901d773,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0x8e8072a0a0465d681580600f0d2382372d2b9bf5,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0xba6a52f8fab6d32372e232bfa0833cee835f1dd3,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0x0d73aa5de89b309798f9fcbba8b86c4fd5f542fc,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0x0d73aa5de89b309798f9fcbba8b86c4fd5f542fc,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0xdeaa067e429ad097465d8f3b50ca306f13061038,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0xba6a52f8fab6d32372e232bfa0833cee835f1dd3,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0xba6a52f8fab6d32372e232bfa0833cee835f1dd3,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0xd3bfcd76f8278a9e449aaeec2cb2dfd2cfd215a5,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0x68d81ee6b79ab50abf1d921f45b8446393d7da8b,0x7ba32d03f9bfb85e6c66668b576eb2746d51f383,3.4,0.39
Milady,0x50d36f27872f637ec9ecb4eedff300df44a608ab,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,5
Milady,0xf631c355696a920c6338ba580a6aa2874b75b0a8,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,3.4,0
Milady,0x34db127f2a606a0795f3922fdd23083bb89fc27a,0x0001fc0b945c30389ae805443e38e59a655662d3,3.4,5
Milady,0x2ab70c711e2235376772c4b18fa9d23aa59ff95a,0x115649019af3a8f80f6fc9969a7b2354bc94448e,3.4,0.7
Milady,0x885cb1217070bc7e05661a6b2a906ce3d9cea705,0xcfdbf1cf9c51082e62330748ed492fc80f8bb2c3,3.4,0.2
Milady,0xf03418a01e3d6bec24b881bb939d1002cec33bae,0x26da8b7c03698371aecb4307b7de31068dbcab1d,3.4,0.81
Milady,0xdbc834afa93619758bce5b25b9fe7b5d48632ac2,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,10
Milady,0xba1ba61ff159422bcb07f78017186624e94e6936,0x1269e6a15bfd5b57e16e28050ab41f955a4bfc18,3.4,0.4
Milady,0x1cc3195c46c2f6af665ae281ad861eab88ed8fb5,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,10
Milady,0x31c683a67f0e3919a86fead9241d94f34679f11f,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,10
Milady,0x9455136a22d5f635f40703ffa42cbed1112129fe,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,10
Milady,0xfcc8819661b7120045786769c6e353a0ca972f2a,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,10
Milady,0x18348ca858c6c642b110baf0d807ccfa8752c3c4,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,10
Milady,0x18348ca858c6c642b110baf0d807ccfa8752c3c4,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,10
Milady,0xab3b6930a50d16cef578bf4be698743051d4d0c4,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,10
Milady,0x57d4256b0ae42816cf9f458fe4c3d8d52493ffc6,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,10
Milady,0x8f01b4d3218dc7ca248184e81f58f8e49b4058f8,0xa4c623295bd8a9e9860fe2ec209da2cbc6343e65,3.4,10
Milady,0x9106670048ba5613f9ca5e9e94d9dca96420d606,0x3b00d73a541a834380e3234936d069556c810e69,3.4,0.34
Milady,0x9e4a9b4334f3167bc7dd35f48f2238c73f532baf,0x1711bc52bf7e0494325799717fe640f1924617b7,3.4,9.99
Milady,0x9e4a9b4334f3167bc7dd35f48f2238c73f532baf,0x1711bc52bf7e0494325799717fe640f1924617b7,3.4,9.99
Milady,0x78cf6f557ddc7fc11660bc12ddbec777ab57f063,0x3b00d73a541a834380e3234936d069556c810e69,3.4,0.37
Milady,0xe17c90be91e9576e15e8ffd8d46559d3bd33bb88,0x61ceddae5fac8ce16ec60cdb4241a7c171c1aed5,3.4,8
Milady,0x32966e1a3abe85a5609c1903a743dd418c1f73ac,0x3b00d73a541a834380e3234936d069556c810e69,3.4,0.57
Milady,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0xab69b3acf7e27482792eb906955a291dc5a7a23e,3.4,9.98
