time,evt_tx_hash,contract_address,collection_address,borrower,lender,loanAmount,interestRate,auctionDuration,tokenId
5/1/2023,0xd4b10c8b4a9848068e1b4c27d5a0b10e632bd720e5e2f6b1c5177ee92023720f,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x9cc7474377da9c8fe6aa6bca8494a74bc1a88433,0x3b00d73a541a834380e3234936d069556c810e69,2.23,0,9000,4701
5/1/2023,0x9b2cc66c2627b7fb32a7ab6eb05f4728c6ab3be86cf32802bb3807dea8ef77e2,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x071d9fe61ce306aef04b7889780f889f444d7bf7,0x1189f9db7ce98a829c27504d60e2775a531ed6ce,2.9,0.07,9000,4920
5/1/2023,0x302e7d53563282fd6537dd59590812cfbd6e77759713125852771effdf91c5ae,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x5bca4075dfc8065235cf75c6b15b410e62845fec,0xe4c8476226ad79c16f614a20712d348b77cf95ce,3,0.2,9000,8578
5/1/2023,0xe266c4076393390e8bee5a99f8efb600ea9e6bd053038707944f17646ebd31b9,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xfe9fee8a2ebf2ff510a57bd6323903a659230f21,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5,9000,4435
5/1/2023,0xfdc6fa9a838cbd6cbefba98e648bcb23a2be09f73f11960259860ffa42a1a754,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x071d9fe61ce306aef04b7889780f889f444d7bf7,0x92e9b91aa2171694d740e7066f787739ca1af9de,2.5,0.1,9000,5862
5/1/2023,0xbab3bf0b9db22c4b2b4b6f62d551ac7e44814bfabac7c0b9b6a1522659cec9a9,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x52515c9b4de4185f474140da9f7c6eb8d443f05a,0x7b3c14d0c232c31281d9a59c88b5bb2535cf149b,3.0691,0.587,9000,2289
5/1/2023,0x4743b3dbb867e25c6a22a619e35a288855f0a404f30b709ce1e5c627bf77c518,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x9e25d1db98edb6a1bd8fc03785fd2028b9aeba21,0x92e9b91aa2171694d740e7066f787739ca1af9de,2.5,0.1,9000,4526
5/1/2023,0x4bb3714a299a5fec58101bd5f5d5bd8f7b69d2f82d6f3abdc806160b33ba4cd4,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x9893e05c2a7a9ba3261c58710d297054d756007b,0xbbdd1b3c87c211e482cda98ea14fa8bf50022ca0,2.9,10,9000,4025
5/1/2023,0xd3e9847a50454284e1cf37213b4f19ec5c0aabbc3f4105707bd419fc59acadec,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb2e5751f5cc32a194fff28d247288d1aa90a8fb5,0xb35248feeb246b850fac690a1beaf5130dc71894,2.38,0,9000,100
5/1/2023,0xd31b54d026d32e075bfb0a74962760b3d643aab69d6d760f59beb7e62ec44422,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x934632319f5e60ba25680eeb152fb12ebc410441,0xf30e7fae743ddebe92db2f3262c14751657852b8,2.81,0.025,9000,2512
5/1/2023,0x1d943dbf52a5ea42afb10b5fa3c2030fac479a29da90bed10dfe265c56250d92,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x339ac7d7c0f0b711d7a3d3dd3522da449dcbdae1,0x92e9b91aa2171694d740e7066f787739ca1af9de,2.7,0.95,9000,822
5/1/2023,0x8174a20b650c0a006b2ac13fef852915ae3fe8c6ada0f39985f0f5d00789b118,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x860b780c57024c039ea2a538c08348188dc5d450,0xabb937635b824cb95eeee1863b2a879afcc62976,1.5,0,9000,5163
5/1/2023,0x5f8c097055fd5ece7d6f65a72b10d4b1431af70913c82fb633ec74ef7ee95e99,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xdffd8bbf8dcaf236c4e009ff6013bfc98407b6c0,0x5f1ee29361206f1a129e808736f11598356c6031,3.2,0.396,9000,1310
5/1/2023,0x9a86b9ac8d0a996e3582da429f320552d4801b56b3f4ebea4cf5a620daf74253,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0xfcbe7b6da18a08a86ab1beb68c7372a60ab4e331,2.2,0.01,9000,5153
5/1/2023,0x7a246620a66cc35a705980ad1d70b87d9d9726cdf4518525ba8d7ceb7a665da3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,3.01,0.8,9000,154
5/1/2023,0x6fb53584f827c8663cc652c4300d101475a383851ed038e8ccca456843494597,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0x012b38ccb3ae97a32cd24088bf9426d4ee5442d3,2.21,0,9000,8597
5/1/2023,0xcf105fab88c4968814217d34944aa5f94564c0ced3f0cc001cc270023fa12b1c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,2.58,0.005,9000,9040
5/1/2023,0x1845f8de7ff17f3a6b824f02e27f09946231fe92ad2ce4d83504cf86a657fe57,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x31109265a787ef9fbf997242e36e9d78e8a61999,0xb35248feeb246b850fac690a1beaf5130dc71894,3.2,0,9000,6715
5/1/2023,0x97a749861f8025f58eda289bf31ce69822132352fe04a56fb1aad8e7854b4251,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x15a9993de9e6b9e972c251902aa7be5c13002ba3,0x68663fb06b6e718e7026aa1c2ddbc4e97ccd6c5c,3,0.005,9000,8601
5/1/2023,0xc9f35c7f1a501f07e3ae9d0e70396cf3f92e813ae9375b792da1a577db09be4e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0xfcbe7b6da18a08a86ab1beb68c7372a60ab4e331,2.2,0.01,9000,8332
5/1/2023,0x6bcf42e45b66f25a43486a8c7ac34af387d7de61f31e44d0de7e4869f002b77c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x18b4b6f23d308b8b65bc1faf99bd42108e91664f,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.4,0.035,9000,2545
5/1/2023,0xd4ee2943cf4ed9358c60452151f18a5fdb49ee3a5cfaaafe9bcee0057dac0c0a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x0d73aa5de89b309798f9fcbba8b86c4fd5f542fc,0x818bb80a26ff5a6dfd52bab54b3a651c5da9e514,3.3,2,9000,3519
5/1/2023,0x9de1d6fbb7283fce33e48b6a7393f488c13ac5e33ff76fee490d530c8d23cd34,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0xbff29b6cfd0c6bc845d4f70bdeeb3378a4ad39bf,2.3,0,9000,2122
5/1/2023,0xfd98071d64c4a532785b5223f033fe5b4a8326fbe64ca3bab857fc9327a0cadd,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x427d8ce3220729c5ad0649182ca2f6d796d519b8,0x5f1ee29361206f1a129e808736f11598356c6031,3.2,0.474,9000,5630
5/1/2023,0x48789f256b9f4a3904b9391eb388701b2f8e1318769953174c0406432952065d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0x93ec07ba1648b54787748d6e960a66ee442b8424,2.55,0,9000,9817
5/1/2023,0xcfb4dfb228038f3bfaac6ddbd7ccc9a35924d5132b2761dee43e59f599760425,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5,9000,6440
5/1/2023,0x0c6a8071f999998b6e4d6bd2f1dc7a6eeaff1b168ea112447bcf683685a94463,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0x3032d95adbeede951e493e581f75098c0115cfc9,2.9,0.691,9000,6440
5/1/2023,0xa299f82977436ab025415567c03a896d4a46e961b6d0878646a2465ed4a37710,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,3.3,2.5,9000,2327
5/1/2023,0xcb5287863f1a7b44f4c797ac8371e923150aa961a05d88e11b24b8bd666bb950,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x860b780c57024c039ea2a538c08348188dc5d450,0x14d702bd1ae7a48df5d33c7f873aa353bbc7446d,1.9,0.001,9000,2545
5/1/2023,0x050629f1b208095e3d5a988104fe51ea1a2c3320320f0f6f539e3b5f38037355,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x15a9993de9e6b9e972c251902aa7be5c13002ba3,0xe09283b2be9431b6c9d866ce1e1317f435d073e9,2.4,0,9000,3665
5/1/2023,0x5c58f45e4803fa03444dbca67ace56e76df7ac3c6bc9e17c227485f92ac49021,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0x899cd70ad8f1b9bdfc9a179e7f6dcab6f9caab41,2.51,0,9000,635
5/1/2023,0xe08bf018dbfc09a6b5d72a9862e46d561a9c3b5d8484b71350fcd6d4e6ddb78a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x01c12063b7b5b783a989a60af9f9f06534307a2d,0x0001fc0b945c30389ae805443e38e59a655662d3,3.2,0,9000,5539
5/1/2023,0x60cecddaf713dbbaee08f8690c7646da8a85f325d333b5e8613f75decb1ceb60,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0x899cd70ad8f1b9bdfc9a179e7f6dcab6f9caab41,2.58,0.006,9000,9492
5/1/2023,0x635073baf44e2954431292d784e22082235d676f893328d7b59771a1da0598ab,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xa642958f12df82c21d479bcbe90606e7186ee2ec,0x41ccfe967411422765486d8247658fda999c3a40,2.37,0.01,9000,8755
5/1/2023,0x457be89a5321dc5a7f0f344bc3219b05406f73b96de5eae51912b7b2a3c066c3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x29754d7a9f9f344327158e2d01508efa415bd558,0xe40a35702d7ba6d1047067399e586f1c9a6ea417,2.81,0.2,9000,9827
5/1/2023,0xb9b0c27678c3cbe839975403c45df3f03bada3221cf5d864afe708113712c965,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x3f0fb61b79ceea17dcf7a7f38446485c2fc10ed1,0x41ccfe967411422765486d8247658fda999c3a40,2.79,0,9000,2182
5/1/2023,0x08ab6d04b23001246e1fc37e68c615daa7268f23fa6e805289785187d5274101,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x860b780c57024c039ea2a538c08348188dc5d450,0xdd90986c500320b97636984194eba00299089e5a,1.900000434,0,9000,2545
5/1/2023,0xa92f4ead1bccab4d5a2ff45140ccb239cd7bebc1b27c5126febb105802ea2ba1,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x934632319f5e60ba25680eeb152fb12ebc410441,0x0c75f526299846668f1e9323764ad45ff9c15b07,3,0.2,9000,6680
5/1/2023,0x33d6c3a6e66ab8fbd0cb6d8b5ce49180de1feefa1c5e2d27090dca0db037cf3b,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x7b8a6e7777793614f27799199e32e80f03d18dbe,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5,9000,4498
5/1/2023,0x36f8edbc54732f10d1b98eff2a386609f9b4121f7726ee96d481a7b7f08ed09a,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xab3b6930a50d16cef578bf4be698743051d4d0c4,0x84daacee0b94aeabbf945d45d6733104b444f5d3,3,10,9000,9432
5/1/2023,0x9b6cda4272db6c20c591898dc0112d009bdb386bc5c4c63cf9f50eb7f90c863e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x0d73aa5de89b309798f9fcbba8b86c4fd5f542fc,0xb35248feeb246b850fac690a1beaf5130dc71894,3.2,0,9000,5862
5/1/2023,0x33350d7931ddfa89aeca351956bed4587e5f431d4329e363a4ee9c890be3dbab,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x2dfb5dc942280be73315cbab54b099c2541a0482,0x51ae51ea0cea748c6dce1bebc50de352345fc822,2.21,0.01,9000,4920
5/1/2023,0xad21d31cad6de417a15c48f66f23ffbe980f8470f532044a48522851f2fccc54,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xdffd8bbf8dcaf236c4e009ff6013bfc98407b6c0,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,3.3,1.5,9000,3509
5/1/2023,0x4855301f7db06d98d97fc2dab69d8124792ce88e2f930d908e714298ebbe11e1,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x4db5174114e44f7dfd0a7fcd377daebc0761e308,0x3032d95adbeede951e493e581f75098c0115cfc9,2.9,0.691,9000,4949
5/1/2023,0x5ffcf58a09dc5ecfec7dbc8fa59a2420e08c507681c0956bb41a16ebbe5bb54d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x77e3e957082ca648c1c5b0f3e6aec00ab1245186,0x3032d95adbeede951e493e581f75098c0115cfc9,2.9,0.691,9000,8699
5/1/2023,0x693ab24e1809c85fb860267e9fce391063824035bbf3c5127fde93c6ba06945e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x3714e1078cb6f67ef01442b4213012b16889926f,0x3032d95adbeede951e493e581f75098c0115cfc9,2.9,0.691,9000,3251
5/1/2023,0x59b955aeb1d22f3788c30f31b3f2799d5d84776134387c9572e414d486283d98,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x9893e05c2a7a9ba3261c58710d297054d756007b,0xd4e26683635bf3dc9ead5f31b935c33cc1ce1838,3.2,5,9000,1310
5/1/2023,0x1553292c45f3ceb5d08e84ec4422cc084d0d0c7c5e2ee3ff19c1e67bcddf83de,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xb35248feeb246b850fac690a1beaf5130dc71894,2.62,0,9000,3033
5/1/2023,0x761057417a18fa92d24e13ebca8584abc8472e90d876ca982c3cebb96b4442a3,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x70817f848cc79acb114f606685e8751943fb02c2,0x68663fb06b6e718e7026aa1c2ddbc4e97ccd6c5c,3.3,0.005,9000,4346
5/1/2023,0x677bc1df3b5ef44c1415533864c1c56b0c61205d790e22b6ce5ced043bdcd95e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x012b38ccb3ae97a32cd24088bf9426d4ee5442d3,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.6,0.05,9000,5862
5/1/2023,0x7d5d2c9822f5ea895cff4c813bfe961affa42804f2b58cfc8cb68ffc9a9b6790,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xf050da6c5778e4ac9208c168744b2f385f31ce52,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.4,0.035,9000,527
5/1/2023,0xac190c9e2b963a754b6ed28988decd190f73a2978ae50f941e226e00604e4013,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0xac516cfc8a5170b4d003312adbade589f4e93ece,2.254,0,9000,972
5/1/2023,0x2fb32c910bb1ca3e4ec246ee45220b17f0891bb2e2e5203ff4ca627b20fee3df,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xbd28c212c1944ca049f983ada0d26c533c5c23d6,0xac516cfc8a5170b4d003312adbade589f4e93ece,2.254,0,9000,154
5/1/2023,0x38b859cdf00435a4a631c5cf82dc4b4baaded1cafef69a2b398f3c173cbb61ba,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0x84957e6c9f6ccfed9c35c850c3903732ed90858a,2.58,0.005,9000,9722
5/1/2023,0xdc968dbb86786e5ac416b7f720082c2041be5e2c83acbfae56e25f4187f01bc5,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x934632319f5e60ba25680eeb152fb12ebc410441,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.91,2,9000,1596
5/1/2023,0x5146a84ead46e1d63bc66b77aa4bd6e607322b38564539a0f4c75c46d3156bde,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xc40b18cea9d5d75c09208e618d1e830ebf8ef039,0x3032d95adbeede951e493e581f75098c0115cfc9,2.9,0.691,9000,3346
5/1/2023,0x2f37390380c7696cc1d049b68c558cfb6e0444d9401c97b144698161fc556a9c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xc40b18cea9d5d75c09208e618d1e830ebf8ef039,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5,9000,154
5/1/2023,0x05f815696938fc1a7f6b0d590e899c355ffd95836ec8ea05f728a2051c1bab84,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xb284f19ffa703daadf6745d3c655f309d17370a5,0xb35248feeb246b850fac690a1beaf5130dc71894,2.63,0,9000,4435
5/1/2023,0x808e393c50deb9cbc5cd1694a8f709908676237f69d53e3091421aff28c71ec8,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0xdf67361193d52ee42cb759eb98ce2c7978dd440e,2.3,0,9000,8699
5/1/2023,0x091fb09a502f53aa56e91ea3018fb6dbc80389d8b6a9208208d784888225ffa2,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xfe9fee8a2ebf2ff510a57bd6323903a659230f21,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5,9000,8597
5/1/2023,0xf52bfadf68c99bdd4bd420cc2da7684b0f218ea577b3e19c1c7bebbaaa344585,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0xdf67361193d52ee42cb759eb98ce2c7978dd440e,2.3,0,9000,8601
5/1/2023,0x029c94fca2c525046beb427443e662b108f87d13cf1d07d97607b360c20b135e,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0xac516cfc8a5170b4d003312adbade589f4e93ece,0xb35248feeb246b850fac690a1beaf5130dc71894,2.64,0,9000,6175
5/1/2023,0xc08de0e15998673b0b4c5e953404328d7a670c3c6068458fe73e3203e332973c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x7eaf1694e8ce7f44ebc262fed14a8f8a2917d9a6,0x5eb2b0cf7945cb36679f3f11e65709185f739cf0,3.2,0.2,9000,675
5/1/2023,0x30d7202d5bf205c7846f806321d61a3997d2f779e7a2b4b75fa28e20aaa6defb,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x42966eca78129e60b3ac05890e924c8af21b899c,0x53eaa0d7f5e43d47b0b0e30b283e923601eaa80b,2.21,0,9000,322
5/1/2023,0xba1bf43dbdcdcc742c33fb7f1844f9e9b58c3f2ef53f9665e61f18e066c94b8c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x4d1bbef55684a58ff1eea78526c8b2b7c7d6c07a,0x5f1ee29361206f1a129e808736f11598356c6031,3.2,0.474,9000,1322
5/1/2023,0x9a0288480b2713d30ed0535a9cefdf3a4cc5bae57e45f2468e27f8cc165a57bc,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x2ec7b0b01d7c72a31f3834fe4f208c4d04d1cdac,0x13fb8e9df53dde6fb1a4018b3bd76e7f170933c3,3.4,0.5,9000,1230
5/1/2023,0x34c763b951dc12e85496a13837d58fa91652a2f05f26b751e621ce43100cd2bf,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x934632319f5e60ba25680eeb152fb12ebc410441,0x88888fd4661ee3e8378be5d6164adffdaf9927ca,2.6,0.05,9000,4756
5/1/2023,0x2324e0af1a0bed75b8237323a66dd293a3c7d886280ccb2dbae11a2069569092,0x29469395eaf6f95920e59f858042f0e28d98a20b,Milady,0x4c61496e282ba45975b6863f14aeed35d686abfe,0x818bb80a26ff5a6dfd52bab54b3a651c5da9e514,3.2,2,9000,5868
