time,evt_tx_hash,contract_address,collection_address,borrower,lender,loanAmount,interestRate,auctionDuration,tokenId
5/8/2023,0x57e90bd1ea326b1ea1bd75d367bae8d0b669b2d6c9adaf8633e6124bc612f2af,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x629fec46967250693bd2d0b259302c974d52a34a,0xbccf9025a0e2f6aad7e18972d754aaca38a4f847,39.95,0,9000,1426
5/8/2023,0x9bb854cadc4a4c29ae54a7c26b690763b07060cb8edb116d01df34a3e37a666c,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x4127143a866bf5d8ad2afb6de8e63164b8ad5bf6,0x515299b1a2637181ec95a3efeaa42a466195a40f,33.6,0,9000,4911
5/8/2023,0xde8e425b1f6a0c039f19a69d92fa9e4c9966f15f637ada1de68aaca5577bf395,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x2a7458590bb7b3ea2ded9b28b327212640f26fd7,0x2372c672d32a6e9662089e7d544045f906071c86,29.64,0,9000,8035
5/8/2023,0x28ef3c19c6add2de6fad4b4f36fa81f769e02a6c9858638495f08b25c026addd,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x4747002556210140ad20148e9b6fbab471d98aa9,0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,5.91,0,9000,1048
5/8/2023,0xdb608b25c813fee33d3e0ed680b138c17cf35af06e2a45ceb4fb071af7cdfc53,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x0232d1083e970f0c78f56202b9a666b526fa379f,0x52536fd5a1d9a3ee13a741219429570abb3f91ce,45,0.041,9000,4118
5/8/2023,0xdff81001a68344835eead72b3809477a357ac126289fa90a68d91854550b3b80,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x0232d1083e970f0c78f56202b9a666b526fa379f,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,45.00028938,0,9000,2040
5/8/2023,0x2659c3d53e21c0a40f9c032207872eae424ef2d0af743c764a03c19e24ced350,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,0x127ecf853f7c0d59e415a28354e482fd41604b4f,45.54175648,0,9000,7834
5/8/2023,0x28f359d565880965902c671fe174a9f45262567e67bfa01d2c4bd1be8996f19f,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0xf2c7aa440b04c7e5764b70cda4159911d72ed575,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,45.39,0,9000,8668
5/8/2023,0x9e4fb6d546bf98c6f1f6c277a4b05341a4a752b73a298d2928f9ae02a93c610f,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0xdaed2ecb1a732f20b36c52bb742a0b61e4baebab,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,45.57029593,0,9000,9575
5/8/2023,0x382f4b37adebf42747f8cf011c84eaf0d1035499d485dbb6221091e4c095e4b4,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x0232d1083e970f0c78f56202b9a666b526fa379f,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,45.00029127,0,9000,4434
5/8/2023,0x5e9ba95659a077c6b170409d1bb49e1bb7a99392d6c5c670eb2e75c6aa4b4506,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x0232d1083e970f0c78f56202b9a666b526fa379f,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,45,0,9000,5196
5/8/2023,0x5b2b3e613a757b4f902368e73b8528e4fd1aead3fffe4567f6fdf94f00dc3e0d,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x0232d1083e970f0c78f56202b9a666b526fa379f,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,45,0,9000,9007
5/8/2023,0xdeb7542d1f1289be61d860ba84d2733742f9bc7db9e218d7a55855f33517c2eb,0x29469395eaf6f95920e59f858042f0e28d98a20b,Wrapped Cryptopunks,0x4825f5da5270347ab4ea536bc0fc9c844cbd13a0,0x2372c672d32a6e9662089e7d544045f906071c86,40.6,0,9000,6710
